Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
14960,60,3,0,0,60,2,1,Operating System(Udemy),6
9001,50,5,80,7,70,4,0,Operating Systems Concept and Design Principles for Beginner(Udemy),4
15204,70,8,90,3,60,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
12732,80,5,80,4,40,4,1,Introduction to Operating Systems(Udacity),6
19499,80,5,80,1,60,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
15270,0,0,0,0,50,9,1,Real Time Operating System(SWAYAM),8
16567,70,3,80,4,50,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
3388,0,0,0,0,50,6,1,Getting Started with Junos Operating System(Coursera),6
4818,60,5,0,0,50,7,1,Advanced Operating Systems(Udacity),7
6631,70,3,90,6,30,6,0,Operating System(Youtube -GateSmasher),5
4929,70,8,60,5,60,6,0,Operating Running Systems(PluraSight),5
17844,70,5,70,8,70,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
6263,70,8,80,1,70,4,0,Operating Running Systems(PluraSight),6
19474,0,0,70,5,70,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
9242,80,5,70,9,60,5,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
10603,60,8,0,0,40,6,0,Using Python to Interact with the Operating System(Coursera),7
4089,80,5,0,0,60,9,0,Operating Systems and You: Becoming a Power User(Coursera),5
1707,70,8,80,3,40,7,0,Operating System(Udemy),6
573,0,0,70,3,70,8,0,Cybersecurity Roles and Operating System Security(EDX),7
4081,80,5,90,6,40,9,0,Linux Operating System Fundamentals(Udemy),6
15747,70,8,70,5,60,3,0,Operating Systems and You: Becoming a Power User(Coursera),7
14002,60,5,0,0,50,3,1,Getting Started with Junos Operating System(Coursera),7
19042,80,3,80,4,60,6,1,Using Python to Interact with the Operating System(Coursera),8
19755,0,0,80,7,50,5,0,Embedded and Real Time Operating Systems(Youtube),6
10372,30,3,80,7,70,7,1,Operating System(Youtube -GateSmasher),7
19688,80,3,70,9,30,3,1,Operating Azure Stack Hub(PLuralSight),6
2364,70,3,70,7,70,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
19355,0,0,80,5,50,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
16186,60,8,70,8,50,8,1,Advanced Operating Systems(Udacity),6
14896,60,5,80,8,50,7,1,Operating System(Youtube -GateSmasher),7
4263,0,0,90,4,60,8,0,Operating Systems and You: Becoming a Power User(Coursera),6
3662,80,5,50,5,80,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
4617,50,5,0,0,40,2,0,Embedded and Real Time Operating Systems(Youtube),7
13803,40,8,80,5,60,3,0,Operating Running Systems(PluraSight),6
5258,60,5,0,0,50,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
6416,0,0,70,9,60,6,1,Operating Systems from scratch - Part 1(Udemy),8
7172,90,3,70,1,50,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
15837,70,8,70,8,70,2,0,Embedded Hardware and Operating Systems(Coursera),6
1088,70,8,70,3,60,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
11053,60,8,80,5,50,6,0,Advanced Operating Systems(Udacity),8
15974,90,3,30,5,50,2,1,Getting Started with Junos Operating System(Coursera),7
7438,70,8,90,8,40,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
9355,0,0,80,1,50,6,0,Operating Systems(SWAYAM),7
16597,80,5,80,1,60,8,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
1056,80,3,60,7,70,3,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
20471,70,5,80,1,50,6,0,Operating Azure Stack Hub(PLuralSight),8
3748,60,8,0,0,70,6,1,Operating Systems from scratch - Part 1(Udemy),7
8034,50,5,50,7,60,8,1,Introduction to Operating Systems(Udacity),6
8316,80,3,50,6,70,8,1,Cybersecurity Roles and Operating System Security(EDX),7
16635,0,0,70,1,70,4,0,Using Python to Interact with the Operating System(Coursera),7
16455,0,0,70,7,0,0,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
10547,0,0,80,6,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
9265,80,5,0,0,40,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
12988,0,0,80,7,40,7,1,Operating System(Udemy),6
16087,0,0,0,0,60,2,0,Linux Operating System Fundamentals(Udemy),8
16728,0,0,0,0,50,9,1,Getting Started with Junos Operating System(Coursera),6
381,60,8,70,4,40,6,0,Advanced Operating Systems(Udacity),8
4546,80,8,80,3,40,7,1,Cybersecurity Roles and Operating System Security(EDX),8
1695,0,0,80,4,50,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
17472,60,3,70,4,60,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
20339,0,0,70,7,50,8,0,Operating Systems from scratch - Part 2(Udemy),7
12209,80,5,80,1,60,6,0,Operating Systems and You: Becoming a Power User(Coursera),8
14994,60,3,70,1,40,9,1,Introduction to Operating Systems(Udacity),8
20351,0,0,80,4,50,2,0,Cybersecurity Roles and Operating System Security(EDX),6
21267,70,3,80,3,40,3,0,Operating Systems from scratch - Part 2(Udemy),7
3796,70,5,0,0,60,3,1,Operating Azure Stack Hub(PLuralSight),6
3160,70,5,80,7,60,8,1,Operating Running Systems(PluraSight),4
1900,0,0,70,8,70,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
16755,0,3,70,5,60,2,0,Cybersecurity Roles and Operating System Security(EDX),6
8789,80,8,0,0,60,7,0,Introduction to Operating Systems(Swayam),4
12577,70,3,60,1,70,8,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
14931,80,3,80,1,40,3,0,Operating System(Udemy),7
7666,0,0,50,7,50,4,1,Operating Systems from scratch - Part 2(Udemy),7
20776,0,0,70,2,40,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
10336,0,0,0,0,70,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),4
18837,80,3,70,3,60,3,0,Real Time Operating System(SWAYAM),7
13257,0,3,80,5,70,2,0,Advanced Operating Systems(Udacity),7
18160,80,3,70,1,50,5,1,Embedded and Real Time Operating Systems(Youtube),6
18290,80,3,0,0,50,9,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
10938,0,0,80,7,30,8,1,Computer Hardware and Operating Systems(EDX),6
18334,0,0,70,7,50,7,1,Embedded and Real Time Operating Systems(Youtube),6
9573,0,0,60,2,70,7,0,Embedded Hardware and Operating Systems(Coursera),6
4235,60,3,80,3,70,9,0,Introduction to Operating Systems(Udacity),7
14578,0,0,80,8,60,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
12348,60,5,70,6,30,5,1,Understanding Computer Systems(FutureLearn),6
12555,0,0,0,0,60,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
10189,70,3,0,0,40,2,0,Operating Systems from scratch - Part 2(Udemy),8
1470,60,3,80,5,50,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
7684,70,5,0,0,70,3,1,Operating Running Systems(PluraSight),8
2352,0,0,70,6,60,3,1,Embedded Hardware and Operating Systems(Coursera),6
19940,0,0,70,1,70,2,1,Operating Systems(SWAYAM),7
6668,0,0,80,7,40,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
9211,0,0,60,4,50,7,0,Using Python to Interact with the Operating System(Coursera),7
20075,60,8,60,9,50,7,0,Operating Systems from scratch - Part 1(Udemy),7
325,40,8,80,4,60,9,0,Embedded and Real Time Operating Systems(Youtube),6
3485,70,5,80,4,30,6,0,Computer Hardware and Operating Systems(EDX),5
7483,60,5,80,6,50,9,0,Introduction to Operating Systems(Udacity),6
6401,50,5,80,4,70,6,0,Linux Operating System Fundamentals(Udemy),6
288,60,8,80,6,60,2,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
313,70,3,60,6,50,6,0,Understanding Computer Systems(FutureLearn),7
18853,80,8,60,4,60,9,0,Embedded Hardware and Operating Systems(Coursera),6
5530,50,8,90,8,50,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
2240,40,3,80,9,40,3,1,Operating Systems from scratch - Part 1(Udemy),6
4797,60,3,80,2,60,9,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
8674,0,0,50,1,40,7,1,Embedded Hardware and Operating Systems(Coursera),7
11856,80,8,50,5,30,5,1,Getting Started with Junos Operating System(Coursera),5
2118,0,0,70,2,50,1,1,Introduction to Operating Systems(Udacity),9
4944,80,3,70,7,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
11451,70,5,0,0,60,1,0,Operating System(Udemy),6
408,0,0,50,6,60,3,1,Introduction to Operating Systems(Swayam),6
10450,80,5,60,7,70,8,1,Operating Systems from scratch - Part 2(Udemy),6
1184,60,5,0,0,40,8,1,Getting Started with Junos Operating System(Coursera),6
1937,70,5,0,0,40,9,0,Understanding Computer Systems(FutureLearn),8
20108,60,3,70,9,80,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
6295,0,0,70,4,30,7,0,Introduction to Operating Systems(Swayam),7
1452,70,5,80,2,50,1,1,Introduction to Operating Systems(Swayam),6
18497,60,8,90,9,60,8,0,Getting Started with Junos Operating System(Coursera),7
6568,60,3,70,3,0,0,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
322,0,0,90,1,50,4,1,Embedded Hardware and Operating Systems(Coursera),7
10665,0,0,90,3,60,7,0,Cybersecurity Roles and Operating System Security(EDX),7
1959,0,0,60,2,60,9,0,Real Time Operating System(SWAYAM),6
3969,80,3,0,0,40,5,0,Operating System(Udemy),6
12204,70,3,60,6,60,8,1,Getting Started with Junos Operating System(Coursera),8
20275,0,0,80,6,50,8,0,Advanced Operating Systems(Udacity),2
16789,60,5,90,4,30,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
6322,70,8,70,4,50,5,1,Operating Systems and You: Becoming a Power User(Coursera),7
11031,0,0,70,2,70,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
5235,0,0,80,4,30,8,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
511,60,8,70,4,60,2,0,Using Python to Interact with the Operating System(Coursera),5
6271,0,0,70,6,70,8,0,Operating Systems from scratch - Part 1(Udemy),6
19067,70,5,0,0,70,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
12266,40,8,80,3,70,3,1,Operating Running Systems(PluraSight),7
14932,0,0,70,7,70,7,1,Operating Azure Stack Hub(PLuralSight),7
8970,70,8,0,0,70,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
17614,60,8,80,9,70,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
1704,0,0,70,7,60,8,1,Cybersecurity Roles and Operating System Security(EDX),8
6052,0,0,80,8,50,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
17049,90,5,70,4,30,6,0,Operating Azure Stack Hub(PLuralSight),7
19278,80,5,60,5,50,9,1,Cybersecurity Roles and Operating System Security(EDX),5
20981,70,5,70,4,40,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
12303,60,3,80,7,60,7,0,Operating Systems from scratch - Part 1(Udemy),7
4784,80,5,60,8,60,4,1,Operating Running Systems(PluraSight),7
1611,70,3,70,7,50,7,0,Real Time Operating System(SWAYAM),7
11695,80,5,0,0,60,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
9881,70,3,60,2,50,4,0,Linux Operating System Fundamentals(Udemy),7
18404,90,3,60,5,50,2,1,Using Python to Interact with the Operating System(Coursera),6
13511,0,0,70,3,70,8,0,Operating Azure Stack Hub(PLuralSight),6
8011,0,0,80,2,40,2,0,Operating Systems from scratch - Part 1(Udemy),7
10672,70,5,60,2,60,6,1,Operating Systems and You: Becoming a Power User(Coursera),7
8947,70,8,70,4,60,3,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
17690,0,0,0,0,50,7,1,Operating Systems and You: Becoming a Power User(Coursera),7
19486,70,8,0,0,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
18379,40,8,0,0,80,6,0,Cybersecurity Roles and Operating System Security(EDX),7
1558,0,0,80,9,40,3,1,Linux Operating System Fundamentals(Udemy),6
18793,70,8,80,4,50,9,0,Introduction to Operating Systems(Udacity),5
12496,40,8,0,0,80,6,1,Operating Azure Stack Hub(PLuralSight),7
12478,90,5,70,7,30,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
19727,70,3,80,5,50,9,0,Operating Systems from scratch - Part 1(Udemy),6
12288,90,8,70,3,50,8,1,Linux Operating System Fundamentals(Udemy),7
13286,0,0,70,8,30,9,1,Advanced Operating Systems(Udacity),6
14549,0,0,80,4,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
5801,0,0,60,4,40,6,0,Introduction to Operating Systems(Udacity),6
13327,90,5,70,5,40,4,0,Real Time Operating System(SWAYAM),8
1989,0,0,70,4,40,1,0,Operating Systems(SWAYAM),7
12716,60,8,80,7,60,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),4
6044,70,5,0,0,50,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
10434,80,8,70,5,40,8,1,Understanding Computer Systems(FutureLearn),8
1869,80,3,70,5,60,5,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
4442,60,5,0,0,0,0,1,Computer Hardware and Operating Systems(EDX),7
1382,60,5,80,8,40,4,1,Operating System(Youtube -GateSmasher),7
4132,60,5,70,7,30,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5579,40,5,70,9,80,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
6144,70,8,80,3,60,9,1,Operating System(Udemy),8
2283,0,0,70,2,70,7,0,Linux Operating System Fundamentals(Udemy),7
8873,90,3,20,4,60,4,0,Operating Running Systems(PluraSight),7
16109,40,3,0,0,50,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
7024,0,0,80,8,50,4,1,Embedded and Real Time Operating Systems(Youtube),7
18988,0,0,60,5,70,8,1,Cybersecurity Roles and Operating System Security(EDX),7
6382,70,8,70,6,60,4,1,Introduction to Operating Systems(Swayam),5
11283,40,3,80,5,60,5,0,Introduction to Operating Systems(Swayam),5
19813,0,0,80,3,60,3,0,Embedded and Real Time Operating Systems(Youtube),7
1994,70,5,60,3,0,0,1,Cybersecurity Roles and Operating System Security(EDX),7
20758,80,8,0,0,0,6,1,Understanding Computer Systems(FutureLearn),4
458,90,3,0,1,70,4,1,Understanding Computer Systems(FutureLearn),6
14109,0,0,80,2,50,9,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
4911,80,8,60,8,60,6,0,Operating Systems from scratch - Part 2(Udemy),7
10787,70,3,70,2,50,2,0,Operating Running Systems(PluraSight),7
20547,80,3,70,5,30,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
16164,80,3,60,5,70,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
1616,40,8,60,2,40,7,1,Linux Operating System Fundamentals(Udemy),5
2728,0,0,0,0,50,1,1,Introduction to Operating Systems(Swayam),7
12854,0,0,70,1,60,3,1,Operating Systems from scratch - Part 1(Udemy),8
544,90,3,0,0,50,7,1,Cybersecurity Roles and Operating System Security(EDX),6
267,60,5,60,6,70,8,0,Embedded and Real Time Operating Systems(Youtube),8
6586,70,5,0,6,70,9,1,Embedded Hardware and Operating Systems(Coursera),5
15479,0,0,80,7,60,8,0,Cybersecurity Roles and Operating System Security(EDX),5
12985,0,0,80,6,60,8,0,Cybersecurity Roles and Operating System Security(EDX),7
1395,70,3,70,2,60,9,0,Embedded Hardware and Operating Systems(Coursera),6
16588,70,8,80,6,40,4,1,Operating Systems and You: Becoming a Power User(Coursera),7
7726,60,5,60,3,40,9,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
7746,80,3,70,5,60,7,1,Embedded Hardware and Operating Systems(Coursera),7
15263,60,3,80,7,50,9,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5261,0,0,80,5,60,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15703,30,5,70,3,0,0,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
14224,0,0,0,0,60,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
11036,0,0,60,4,70,8,1,Real Time Operating System(SWAYAM),4
11390,80,5,0,0,40,8,1,Cybersecurity Roles and Operating System Security(EDX),6
8263,70,5,80,3,40,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
15324,80,5,50,7,50,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
16948,60,3,0,0,50,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
5602,0,0,0,0,50,1,1,Computer Hardware and Operating Systems(EDX),6
19063,80,3,50,3,50,4,0,Operating Systems from scratch - Part 2(Udemy),7
3734,80,3,70,2,50,5,1,Cybersecurity Roles and Operating System Security(EDX),7
21124,60,5,30,9,50,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
8742,60,5,60,2,70,1,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
21237,0,0,80,2,40,7,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
7304,0,0,60,1,70,2,1,Operating System(Udemy),4
19642,80,3,90,1,50,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
2120,50,5,50,9,80,9,1,Embedded Hardware and Operating Systems(Coursera),6
20464,0,0,70,5,70,1,1,Operating System(Youtube -GateSmasher),8
8878,0,0,0,0,60,1,1,Advanced Operating Systems(Udacity),6
5764,90,8,30,8,60,9,1,Cybersecurity Roles and Operating System Security(EDX),7
17306,60,3,60,9,70,3,1,Cybersecurity Roles and Operating System Security(EDX),7
2019,70,5,0,3,60,1,0,Using Python to Interact with the Operating System(Coursera),6
17713,70,3,0,0,70,2,0,Understanding Computer Systems(FutureLearn),6
13386,80,3,30,2,70,7,1,Operating Systems(SWAYAM),7
12228,70,5,0,0,60,6,1,Operating System(Youtube -GateSmasher),7
6954,60,8,0,0,50,8,1,Understanding Computer Systems(FutureLearn),7
21273,0,0,80,4,30,8,0,Real Time Operating System(SWAYAM),8
16515,0,0,70,5,50,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
9494,60,5,80,5,70,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
11290,0,0,0,0,70,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
188,80,3,70,8,50,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
16325,70,3,70,5,50,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
7534,60,5,80,7,40,8,1,Understanding Computer Systems(FutureLearn),6
13878,70,5,70,3,50,3,1,Real Time Operating System(SWAYAM),9
1218,0,0,70,7,50,8,1,Operating Systems and You: Becoming a Power User(Coursera),6
2743,60,3,70,6,60,6,0,Operating Systems(SWAYAM),5
13748,0,0,60,7,80,2,1,Introduction to Operating Systems(Swayam),7
3786,60,5,70,5,70,4,1,Real Time Operating System(SWAYAM),6
21032,70,3,90,2,60,6,1,Operating Systems from scratch - Part 1(Udemy),6
895,70,8,0,0,70,6,0,Operating System(Udemy),7
11754,80,3,70,1,50,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
3746,0,0,70,4,70,8,1,Computer Hardware and Operating Systems(EDX),8
12606,80,3,90,5,50,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
8295,60,8,70,1,70,2,0,Introduction to Operating Systems(Udacity),5
1471,80,3,80,2,50,8,0,Linux Operating System Fundamentals(Udemy),7
1396,60,3,0,0,70,4,1,Advanced Operating Systems(Udacity),7
472,0,0,0,0,60,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
834,80,5,70,8,40,7,1,Cybersecurity Roles and Operating System Security(EDX),7
18767,0,0,70,4,40,6,0,Advanced Operating Systems(Udacity),7
16442,70,3,90,2,40,6,1,Operating Running Systems(PluraSight),7
21261,0,0,60,5,70,1,0,Advanced Operating Systems(Udacity),6
16400,80,5,60,5,70,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
1387,60,3,0,0,50,7,0,Getting Started with Junos Operating System(Coursera),7
3694,60,3,50,5,60,9,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17284,0,0,80,9,40,3,1,Operating Systems and You: Becoming a Power User(Coursera),7
9045,70,8,70,5,40,1,0,Operating Azure Stack Hub(PLuralSight),5
2490,70,8,90,4,50,4,1,Operating System(Udemy),6
17825,70,3,70,7,60,7,0,Operating System(Youtube -GateSmasher),4
7949,60,5,70,9,70,2,0,Embedded Hardware and Operating Systems(Coursera),7
11535,0,0,70,1,50,1,0,Cybersecurity Roles and Operating System Security(EDX),5
24,0,0,50,5,60,2,1,Getting Started with Junos Operating System(Coursera),8
15764,80,5,0,0,60,8,1,Operating Systems(SWAYAM),6
19433,60,5,0,0,70,9,0,Embedded Hardware and Operating Systems(Coursera),7
16427,0,0,80,3,30,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
9757,80,5,60,1,40,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
8615,0,0,60,1,40,1,0,Introduction to Operating Systems(Swayam),6
13612,50,8,80,4,40,5,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
9605,70,5,40,6,50,3,0,Embedded and Real Time Operating Systems(Youtube),7
15093,50,3,70,4,0,0,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
5422,70,8,80,9,30,6,1,Operating Running Systems(PluraSight),7
20431,0,3,70,2,70,9,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
10957,80,5,90,4,50,9,0,Getting Started with Junos Operating System(Coursera),7
16505,80,3,80,2,50,9,0,Advanced Operating Systems(Udacity),4
2897,70,3,70,2,40,9,0,Operating Azure Stack Hub(PLuralSight),7
10513,0,8,80,9,70,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),0
13420,0,0,0,0,70,1,1,Cybersecurity Roles and Operating System Security(EDX),6
12561,60,3,80,5,0,5,0,Advanced Operating Systems(Udacity),8
19783,0,0,70,2,60,8,0,Computer Hardware and Operating Systems(EDX),5
9234,0,0,70,4,30,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
17751,0,0,10,2,80,2,0,Embedded Hardware and Operating Systems(Coursera),6
19856,60,3,0,0,70,9,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
9004,0,0,0,0,70,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
11298,80,3,50,6,70,7,1,Operating Systems(SWAYAM),7
3161,70,3,70,2,70,7,0,Operating Systems and You: Becoming a Power User(Coursera),5
14006,80,5,0,0,40,9,1,Operating Running Systems(PluraSight),7
7650,0,0,80,2,50,9,1,Understanding Computer Systems(FutureLearn),5
20091,80,3,60,3,60,7,0,Understanding Computer Systems(FutureLearn),8
3472,70,8,0,0,60,6,1,Linux Operating System Fundamentals(Udemy),7
10280,80,8,0,0,50,6,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
7978,80,3,70,1,60,3,1,Embedded Hardware and Operating Systems(Coursera),8
7834,80,3,0,0,40,7,1,Advanced Operating Systems(Udacity),7
2679,70,8,60,3,50,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
1204,90,8,80,2,50,9,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
2534,70,8,60,6,80,7,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
12648,80,3,50,5,40,8,1,Advanced Operating Systems(Udacity),6
2651,80,8,40,6,70,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
4213,90,8,80,4,40,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
9720,0,0,70,4,70,5,1,Computer Hardware and Operating Systems(EDX),7
2031,0,0,80,3,60,8,0,Introduction to Operating Systems(Udacity),5
11531,0,0,70,1,50,1,0,Using Python to Interact with the Operating System(Coursera),5
12197,50,8,70,4,70,1,0,Operating Systems(SWAYAM),7
15353,60,3,80,5,60,9,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
4082,0,0,0,0,60,7,1,Cybersecurity Roles and Operating System Security(EDX),7
14289,70,8,60,5,50,3,0,Linux Operating System Fundamentals(Udemy),7
1179,0,0,60,7,60,3,0,Operating System(Youtube -GateSmasher),7
3187,60,8,60,1,0,0,0,Operating Azure Stack Hub(PLuralSight),7
17382,50,8,70,4,70,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
14936,70,3,80,3,30,7,1,Introduction to Operating Systems(Udacity),7
19161,0,0,60,7,40,3,0,Linux Operating System Fundamentals(Udemy),7
15387,80,3,60,2,50,9,0,Operating Systems(SWAYAM),8
20916,80,3,80,3,40,9,1,Operating Systems from scratch - Part 1(Udemy),7
10923,90,3,70,5,30,2,0,Operating System(Youtube -GateSmasher),8
17279,70,5,50,5,50,1,0,Getting Started with Junos Operating System(Coursera),6
8008,50,8,70,2,60,9,1,Advanced Operating Systems(Udacity),7
7921,0,0,60,7,50,2,0,Advanced Operating Systems(Udacity),6
18592,70,8,70,3,70,7,1,Embedded Hardware and Operating Systems(Coursera),3
3094,70,3,80,1,50,5,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
6189,0,0,60,1,50,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
21054,60,3,0,0,70,2,1,Operating Systems and You: Becoming a Power User(Coursera),7
17628,70,8,70,6,60,4,1,Operating System(Udemy),6
7954,80,3,70,1,50,5,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
1952,80,5,50,9,60,5,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
1981,60,5,80,1,80,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
12365,80,8,70,2,20,3,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
8214,0,0,80,4,60,5,1,Operating Systems from scratch - Part 1(Udemy),6
12275,50,3,90,4,30,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
8406,0,0,70,5,60,5,1,Operating System(Udemy),6
19949,0,0,80,3,50,6,0,Operating Azure Stack Hub(PLuralSight),6
10926,60,5,70,8,70,6,1,Cybersecurity Roles and Operating System Security(EDX),6
18056,70,8,0,0,60,6,1,Using Python to Interact with the Operating System(Coursera),4
14411,0,0,70,4,70,1,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
10674,0,0,90,8,50,8,1,Introduction to Operating Systems(Swayam),7
